country_id,fatalities
8,0
22,0
21,0
45,10
22,0
39,0
9,0
24,0
44,0
21,0
4,0
48,5
8,0
8,10
46,0
27,0
48,2
8,0
21,0
22,0
44,6
38,0
21,0
48,0
8,0
44,1
46,0
8,1
11,0
38,2
44,0
17,0
48,0
48,0
39,0
27,1
39,0
16,0
27,3
22,0
35,0
8,0
11,0
45,0
48,0
39,0
3,0
8,1
8,0
27,1
3,0
43,0
35,1000
28,0
39,0
46,0
16,2
22,0
45,27
12,0
33,0
9,1
48,0
24,1
8,1
8,0
48,40
46,0
8,0
38,0
11,0
8,0
11,6
9,0
48,4
11,5
4,0
44,2
8,0
48,0
11,1
24,12
48,2
48,0
13,0
48,0
35,0
41,0
8,0
44,3
11,1
16,0
46,0
8,0
43,0
12,1
9,0
17,0
46,0
16,0
45,0
8,0
1,0
48,1
24,5
4,22
48,16
38,3
13,0
21,0
40,0
46,0
22,0
48,0
35,0
35,1000
44,0
21,0
39,0
22,0
9,10
8,1
36,15
38,0
46,0
38,1
11,50
38,1
21,0
4,6
46,1
24,0
9,0
22,0
4,2
13,0
22,0
34,0
46,0
18,0
46,0
9,0
8,0
16,1
44,9
48,0
38,0
13,0
18,0
16,0
48,0
3,0
3,0
24,0
44,0
30,0
46,0
42,0
25,0
48,7
42,0
9,0
16,0
38,0
5,11
36,0
35,0
48,264
5,3
36,4
33,0
39,0
4,0
8,2
7,0
17,0
39,0
8,0
11,0
48,0
3,0
11,10
44,0
43,0
27,0
27,0
8,0
10,0
48,4
38,0
46,0
4,9
39,0
11,0
48,0
45,0
28,0
35,0
8,4
46,0
8,0
21,0
11,0
9,0
39,0
48,0
48,2
8,0
48,2
39,0
24,0
39,0
8,0
46,0
46,1
46,0
21,0
21,0
46,0
24,1
24,0
43,0
48,11
21,0
31,0
48,2
21,0
15,1
8,5
11,0
18,2
46,0
44,0
44,0
48,0
46,0
39,0
22,0
33,20
11,250
34,1
39,4
8,1
34,0
21,0
3,0
44,2
23,0
3,0
11,0
16,11
8,9
22,0
41,0
8,2
35,1
38,0
39,0
36,10
38,0
46,1
38,0
11,0
38,2
39,0
11,0
24,0
39,0
8,15
48,0
46,0
39,0
45,0
48,0
16,1
9,0
39,1
8,0
24,0
22,0
39,0
11,3
8,0
30,0
11,5
11,6
34,0
25,0
39,0
42,0
11,2
8,1
39,0
22,0
11,34
38,0
21,0
48,0
8,0
38,1
31,0
48,0
8,2
4,1
11,8
44,0
4,0
11,17
44,0
44,0
34,0
11,5
3,0
48,0
38,17
35,0
44,2
8,0
8,0
35,4
8,4
22,0
46,5
22,0
4,4
8,0
8,0
6,5
11,0
38,0
8,0
8,0
24,0
43,0
31,13
8,0
8,0
21,1
4,28
39,0
38,0
5,28
4,0
8,0
21,0
24,0
4,12
39,0
38,0
45,1
11,0
8,3
9,0
27,1
43,38
21,0
46,2
25,0
11,0
19,2
39,0
35,0
39,0
6,0
39,0
8,0
27,12
48,0
46,0
44,0
8,4
21,0
4,0
27,0
43,0
8,0
27,2
16,5
39,0
43,0
48,0
24,0
11,2
8,0
8,0
38,0
33,0
21,0
4,0
11,0
39,0
24,0
29,0
46,0
11,0
24,0
36,0
24,1
4,30
21,0
48,0
38,0
35,0
45,0
4,68
24,0
48,0
35,0
28,0
43,0
22,0
45,0
46,2
11,0
39,1
48,0
27,4
22,0
8,0
48,0
4,11
45,5
46,0
31,0
36,15
46,0
8,0
3,0
27,1
35,0
18,14
48,0
48,27
35,0
48,10
8,5
8,0
39,0
16,0
44,1
11,16
39,0
21,0
16,7
8,0
24,0
46,0
24,0
31,0
16,0
8,0
38,0
8,0
45,0
48,0
38,0
8,0
11,1
24,2
8,1
22,0
11,0
46,0
46,0
24,0
46,0
4,0
11,1
45,0
34,0
10,0
21,0
6,20
8,0
44,10
4,1
6,0
39,0
8,1
45,0
24,0
3,0
24,2
44,2
38,0
44,0
44,0
48,1
4,9
48,0
24,0
39,0
9,0
8,0
38,0
22,0
7,10
45,0
44,0
38,0
38,0
45,3
21,0
48,1
39,0
48,0
8,0
39,1
7,0
46,0
1,0
34,0
8,0
4,4
24,0
8,0
24,0
31,0
48,334
39,0
8,0
16,1
35,60
8,1
8,1
17,0
4,2
38,0
8,0
41,0
8,0
39,0
48,0
24,0
38,6
8,10
33,0
16,1
48,0
8,0
11,5
11,5
38,0
16,0
48,24
8,2
35,0
48,47
11,0
24,1
42,1
39,0
26,1
45,2
6,3
4,17
45,32
44,4
21,0
8,4
48,0
8,0
31,0
4,4
44,3
11,0
11,1
8,0
22,0
11,13
44,0
4,0
46,2
21,0
11,0
45,1
44,4
45,1
11,0
8,0
11,4
4,4
27,7
16,0
21,0
11,0
16,2
38,2
8,0
8,0
38,0
38,0
15,0
46,2
35,0
11,1
16,0
44,0
22,0
22,0
6,0
24,0
44,5
4,0
16,0
27,4
27,10
11,0
8,0
35,0
45,0
48,0
33,0
8,0
8,0
24,0
8,0
8,11
48,0
48,0
27,7
8,1
8,5
4,1
22,0
17,0
39,0
39,0
22,0
8,1
48,0
8,0
8,0
11,0
38,0
8,0
48,0
8,0
35,20
21,0
35,0
8,16
8,0
8,0
3,0
36,0
11,1
21,0
44,9
3,0
11,1
11,0
11,0
36,2
48,10
11,9
22,0
24,0
48,0
8,0
44,2
16,0
48,163
8,6
18,0
35,0
38,0
8,0
38,4
22,0
38,0
28,0
43,0
4,0
46,0
16,2
8,6
48,0
8,0
48,0
24,20
4,32
4,0
38,0
4,220
11,17
38,0
8,0
17,0
8,0
48,3
45,0
8,0
46,0
35,0
48,0
43,1
39,1
39,0
22,0
38,0
31,3
21,0
21,0
9,0
8,4
45,1
8,0
16,10
46,0
39,1
4,244
31,1
17,2
4,0
11,2
48,10
8,4
25,0
11,0
39,8
30,0
4,0
18,0
1,1
8,1
48,0
46,0
35,0
44,2
45,11
8,0
48,0
3,0
48,0
4,0
6,0
38,0
27,0
45,3
48,30
11,10
38,0
8,1
44,7
27,0
45,2
48,2
22,0
11,20
39,0
10,0
27,27
48,0
17,0
39,0
44,0
22,0
27,0
8,0
39,0
8,2
38,0
46,0
4,1
38,0
45,1
11,5
23,1369
8,0
8,1
34,0
21,1
38,1
16,0
35,2
47,0
21,0
8,15
8,0
21,0
45,15
48,9
27,0
8,0
21,0
48,0
11,0
39,0
24,1
38,0
39,0
8,0
8,5
8,10
44,0
45,32
48,5
45,7
46,4
8,0
24,0
39,0
24,0
21,1
16,1
8,6
45,0
8,0
11,0
38,0
11,0
48,0
15,0
35,1000
38,0
48,0
33,0
48,0
44,0
8,1
11,0
8,0
11,4
39,0
8,0
22,0
4,0
7,9
46,0
8,0
21,0
8,0
8,2
11,1
33,0
11,0
32,0
24,1
8,0
8,5
48,0
47,0
38,0
8,3
35,0
38,1
38,1
11,0
8,0
38,11
31,1
4,0
8,1
21,0
46,0
8,2
46,2
27,2
4,0
8,2
22,0
21,0
36,0
42,0
8,0
38,9
44,0
39,0
8,0
8,0
48,0
11,3
21,0
16,1
44,0
22,0
11,7
48,3
27,11
8,0
8,0
24,0
44,1
4,0
31,1
39,0
46,1
4,10
28,0
39,0
17,0
8,2
33,20
48,3
38,0
39,1
44,4
11,1
8,0
35,20
45,3
8,0
23,0
8,2
27,0
48,0
44,12
8,1
39,0
39,0
8,0
46,0
11,0
4,7
8,0
43,0
24,0
43,0
16,7
11,9
44,0
8,0
5,4
24,1
46,3
45,0
21,0
22,0
11,17
8,0
4,2
16,0
48,0
24,0
11,1
4,0
17,0
16,14
43,0
38,120
39,0
8,2
45,0
3,3
24,0
8,0
8,1
38,0
22,0
48,2
39,0
46,0
22,0
8,0
36,0
46,1
39,0
11,0
11,0
11,0
8,0
4,0
38,0
46,10
11,0
11,4
21,0
6,15
48,0
48,0
6,0
21,0
38,0
7,0
8,0
27,0
8,21
38,0
35,1000
24,2
8,1
4,0
45,20
40,0
21,0
5,0
9,0
39,0
8,1
6,0
24,7
24,0
8,3
8,1
2,0
31,0
8,0
48,10
4,22
23,0
4,0
35,0
46,0
8,0
24,33
4,14
44,2
24,0
4,1
6,0
31,0
8,0
44,1
19,0
22,0
4,0
8,10
8,0
39,0
8,15
43,0
29,0
1,0
48,0
11,5
8,0
16,0
24,0
39,0
4,7
8,0
12,2
4,0
27,2
8,0
8,0
8,0
23,0
21,0
36,0
48,0
11,0
22,0
6,60
8,0
16,0
24,2
8,0
4,0
24,0
16,0
38,0
8,4
4,5
14,0
11,0
24,3
11,5
22,0
39,0
22,0
48,0
46,1
24,1
13,0
22,0
26,0
48,0
6,60
15,0
24,9
44,0
46,0
6,31
3,0
22,0
16,1
39,0
39,1
8,1
17,0
11,0
38,0
11,0
44,1
11,5
35,0
8,0
39,0
48,0
7,12
8,0
8,50
8,5
9,0
8,0
38,0
44,0
8,1
34,0
8,0
35,0
11,0
22,0
48,0
8,0
11,7
1,0
45,2
8,0
3,0
8,6
9,4
8,0
11,2
11,1
48,30
42,0
11,4
38,0
22,0
45,0
11,3
11,0
8,0
24,0
8,10
39,0
8,1
48,0
16,0
45,2
48,3
8,0
11,0
38,0
39,0
39,0
8,0
24,1
48,0
8,1
22,0
39,0
39,0
11,4
39,0
11,1
8,0
35,0
22,0
45,1
26,0
35,0
48,0
48,0
43,0
6,7
44,0
4,0
11,0
44,0
38,0
11,1
11,1
38,2
22,0
38,1
35,0
22,0
8,0
39,0
48,1
27,9
35,2
8,2
21,0
34,0
22,0
8,0
44,1
17,0
21,0
8,1
4,0
22,0
11,0
8,0
11,0
8,0
16,0
3,0
48,0
4,3
9,0
4,0
39,0
4,0
39,0
8,1
16,1
27,6
21,0
16,0
48,0
8,0
48,0
11,17
4,0
11,1
8,0
21,0
39,0
39,1
22,0
43,0
8,0
35,0
48,0
45,22
8,0
44,0
2,0
8,0
8,3
21,0
38,1
18,0
24,0
11,0
11,0
11,0
8,3
22,0
31,1
3,0
11,4
21,0
11,0
48,0
48,0
45,0
8,1
8,7
15,0
21,0
11,3
8,0
8,2
38,0
48,0
21,0
38,1
8,0
9,0
16,2
35,4
8,0
11,0
27,3
16,24
6,0
10,0
8,2
8,0
8,1
34,0
4,1
3,0
33,0
8,0
38,0
48,5
48,0
48,0
46,0
39,0
46,0
24,0
8,0
4,33
48,0
46,0
4,1
18,0
8,0
24,11
45,0
43,0
8,0
22,0
48,0
20,0
42,0
16,9
46,1
18,0
39,0
28,1
8,0
24,0
26,0
11,2
25,0
35,0
48,0
38,0
46,0
45,0
48,100
16,0
34,4
44,0
3,0
7,18
24,0
18,1
27,0
11,0
16,4
38,1
11,2
45,7
20,0
42,0
8,7
8,1
38,0
8,0
11,10
43,0
48,0
7,0
27,0
15,0
8,0
8,0
9,1
27,1
8,2
22,0
24,0
4,10
8,0
42,0
26,40
35,39
35,6
8,1
48,6
6,0
35,0
17,0
42,3
21,0
44,3
39,0
39,0
24,0
22,0
22,0
48,0
11,11
8,0
8,0
39,0
33,5
48,0
21,0
43,1
22,0
27,0
24,2
43,0
24,1
4,0
38,0
48,0
26,1
11,0
21,0
28,0
8,10
44,4
4,0
8,0
24,0
46,0
22,0
11,2
21,1
42,0
22,0
46,6
22,0
38,0
16,5
24,1
16,0
24,1
21,0
48,0
8,0
4,0
17,0
8,1
38,0
4,0
8,2
21,0
8,24
8,2
6,5
21,0
38,0
11,3
17,0
4,0
22,0
11,3
8,0
11,5
8,0
6,0
4,1
8,0
8,1
8,0
21,0
8,0
8,4
4,0
9,4
33,0
28,0
8,10
16,0
11,14
45,10
8,0
35,20
6,0
17,0
31,0
24,0
38,0
22,0
21,0
39,0
39,0
21,0
45,8
17,0
21,0
46,0
4,2
8,0
6,0
45,1
39,0
22,0
44,5
44,1
44,0
11,5
4,0
24,0
44,20
11,0
24,0
2,0
4,0
44,0
33,0
46,0
47,0
11,0
11,2
39,0
11,40
8,0
34,0
35,0
11,0
39,0
39,0
38,0
38,0
8,0
26,0
11,0
6,7
24,0
48,0
45,1
8,7
48,0
11,0
24,2
8,20
18,1
21,0
8,1
18,0
8,1
21,0
8,1
24,0
8,1
11,0
11,0
48,0
46,1
6,0
48,0
8,12
44,0
6,2
11,0
33,54
48,0
4,0
22,0
38,0
3,0
11,0
4,2
4,1
8,2
8,0
8,0
39,4
39,0
28,0
24,0
17,0
21,1
11,0
4,2
5,7
31,2
8,1
16,4
24,0
35,0
6,25
12,5
48,1
48,0
8,0
24,0
38,0
8,0
45,0
46,0
4,0
24,0
10,0
18,1
6,0
11,0
48,0
8,1
9,0
16,0
35,3
11,60
48,1
22,0
21,0
43,0
38,3
44,1
6,0
45,0
27,0
8,0
46,0
8,1
48,0
11,0
48,0
24,0
43,0
23,0
21,0
8,0
43,0
38,1
18,0
38,0
46,0
4,0
35,2
1,0
9,0
46,2
31,0
10,0
4,0
43,0
22,0
4,0
42,0
11,0
8,0
16,1
39,0
16,2
35,1000
33,1
9,30
38,0
48,0
22,0
11,3
27,0
8,0
39,0
11,0
5,2
8,0
11,0
8,1
8,1
4,11
39,0
8,2
8,0
21,0
38,23
24,1
44,0
24,0
11,0
17,0
48,0
39,0
6,3
43,2
44,0
2,0
38,0
24,0
38,0
11,50
45,1
8,0
48,0
39,0
35,0
21,0
16,1
44,0
35,6
45,0
28,0
4,5
8,0
45,22
11,8
38,0
3,0
11,4
6,0
21,0
11,0
4,0
47,0
18,0
39,0
4,0
35,0
48,0
11,4
38,0
4,0
44,2
46,1
26,0
46,0
48,0
11,0
4,0
38,5
4,1
39,0
17,0
46,0
8,0
8,0
8,0
16,0
21,1
17,0
8,4
38,0
6,0
38,0
21,0
34,0
4,7
8,6
22,0
11,0
11,1
22,0
21,0
21,0
38,0
31,0
43,0
47,0
8,0
8,0
11,10
38,0
11,0
43,0
4,0
6,6
31,0
11,0
11,2
21,0
11,2
21,0
4,5
46,0
8,0
22,0
4,207
43,0
35,0
45,12
43,0
4,0
11,0
48,70
22,0
21,0
38,2
8,0
4,0
46,0
22,0
4,2
11,0
9,2
44,3
4,0
31,0
43,0
11,0
16,5
46,0
8,0
21,0
10,0
8,1
21,0
8,0
39,0
8,0
8,2
38,0
39,0
8,1
48,0
11,0
8,1
39,0
11,0
22,0
22,0
35,0
4,0
8,0
35,0
48,0
1,1
8,0
10,0
44,0
22,0
39,0
21,0
8,4
38,0
38,10
8,0
42,0
1,3
24,0
27,1
8,0
22,0
8,0
4,0
4,0
31,0
48,2
45,0
38,0
11,0
4,0
48,0
16,0
8,10
35,0
45,100
37,0
5,17
39,0
46,2
8,0
39,0
33,0
12,0
21,0
4,0
48,0
24,0
3,0
43,0
8,0
24,1
48,96
9,0
38,0
8,30
48,0
46,0
21,0
4,0
5,1
13,0
33,2
22,0
35,0
39,0
13,0
8,1
39,0
8,0
6,4
11,17
23,0
39,0
21,0
38,0
27,27
13,2
24,0
32,1
38,1
4,125
12,2
35,0
8,5
16,1
8,0
42,0
38,0
38,18
24,0
2,0
8,0
11,1
39,1
4,17
48,0
24,0
21,0
46,0
24,0
48,0
48,2
44,2
11,0
24,0
11,0
4,0
46,8
38,1
8,2
48,0
44,0
4,0
8,2
21,0
7,3
8,5
46,0
35,0
48,0
11,0
28,0
39,0
11,1
5,6
4,0
46,0
16,0
43,0
46,0
21,0
3,0
43,0
22,0
21,0
45,2
26,0
38,0
45,70
21,0
22,0
48,0
48,0
8,0
8,0
39,0
4,0
4,0
11,1
38,0
11,2
48,0
8,0
38,1
1,0
24,0
27,0
8,0
4,0
44,0
11,4
13,0
48,0
36,0
8,30
8,0
44,0
33,2
15,0
46,3
28,0
24,0
4,0
45,0
31,0
39,0
15,0
4,0
8,2
46,1
46,2
4,0
16,0
3,0
1,0
4,0
48,0
48,3
44,0
16,1
39,0
21,0
48,0
24,0
21,0
6,117
31,0
33,3
46,0
8,1
11,0
35,0
35,36
35,0
27,0
11,50
19,0
33,2
39,0
11,0
39,0
21,0
39,0
31,7
1,0
29,0
44,6
21,0
43,0
4,1
8,0
8,1
8,0
11,0
4,13
44,0
48,1
35,0
24,0
11,0
44,10
11,3
22,0
24,4
22,0
42,0
8,1
39,0
33,3
11,0
39,0
4,167
21,0
8,0
39,0
39,1
38,0
8,3
38,0
4,0
32,50
11,4
8,1
22,0
11,0
44,8
30,0
27,0
44,0
46,0
17,0
11,0
4,1
16,2
45,0
18,0
20,0
25,0
33,0
39,0
46,1
48,0
4,1
11,0
7,17
39,0
11,10
21,0
46,0
11,0
46,0
21,0
35,20
35,0
4,0
4,1
24,0
44,0
8,0
27,1
8,0
21,0
4,0
24,1
21,0
48,0
5,12
8,5
44,0
8,0
4,0
11,10
44,50
8,0
13,0
11,0
48,14
16,5
22,0
4,0
48,0
4,0
8,0
44,0
9,2
44,4
44,10
23,1369
8,1
48,0
20,0
4,0
4,0
4,0
8,1
18,6
43,0
11,13
21,0
11,5
24,0
39,0
11,3
8,1
8,1
11,0
8,0
8,0
6,0
39,0
39,0
19,0
22,0
16,2
48,0
11,0
27,8
29,0
1,0
24,1
3,0
48,1
38,0
47,0
24,0
45,0
48,0
29,0
4,10
1,6
44,0
8,2
8,0
11,5
23,1369
27,1
27,0
27,0
6,0
21,0
19,0
22,0
39,0
21,0
48,0
48,0
22,0
48,0
29,0
10,0
1,0
43,0
42,0
8,0
21,0
39,0
6,0
31,0
39,0
8,50
4,0
38,0
21,0
16,0
28,0
4,1
48,0
46,0
11,25
11,0
8,0
11,2
48,0
32,3
11,0
8,0
8,0
3,0
3,0
31,0
11,0
16,10
48,0
16,6
8,1
10,0
8,1
27,0
8,0
4,0
39,0
48,0
8,0
38,0
11,0
5,0
24,1
16,0
39,0
39,0
12,15
48,5
9,1
47,0
39,0
6,11
48,0
16,0
45,0
39,0
21,0
39,0
8,1
5,0
18,0
21,0
14,1
11,0
6,2
39,0
39,0
8,5
31,1
38,0
35,25
31,0
48,3
44,4
24,0
3,0
21,2
48,0
45,0
44,1
48,1
11,10
21,0
8,2
43,0
35,1000
44,2
39,0
8,11
8,1
44,0
48,0
48,0
8,0
21,0
20,1
39,0
39,1
3,0
35,0
45,6
38,0
21,0
19,0
38,2
8,0
1,0
4,12
6,11
39,0
48,0
8,1
48,15
11,6
29,0
42,0
48,1
35,0
31,1
8,3
8,0
48,0
43,0
22,0
24,0
45,1
24,0
11,0
9,8
4,0
9,0
31,0
38,0
8,0
16,0
43,0
24,0
38,0
20,0
8,0
8,0
38,0
28,0
39,0
46,0
22,0
39,0
27,1
9,0
43,0
31,10
22,0
8,0
21,0
19,0
11,0
46,0
27,0
22,0
27,1
29,0
43,0
1,0
24,0
6,17
45,1
33,0
8,0
35,50
24,2
48,0
11,0
39,0
39,0
35,0
44,0
21,0
8,4
11,0
8,0
8,0
21,0
26,0
24,0
35,0
19,0
6,7
8,3
46,1
45,2
39,0
8,0
29,0
31,0
1,1
38,3
38,0
27,10
9,0
21,2
16,0
48,0
11,1
11,0
1,0
28,0
46,0
29,0
3,3
22,0
9,1
35,0
18,1
45,3
46,1
48,0
12,117
8,5
8,2
44,0
11,0
27,0
45,2
4,0
11,89
21,0
27,1
38,0
11,0
48,0
21,0
24,0
24,4
16,0
11,30
4,0
46,0
24,7
22,0
8,0
8,1
8,1
4,5
8,0
8,0
31,3
4,0
24,0
36,1
45,0
24,1
10,0
39,1
4,10
4,2
46,0
8,0
38,0
21,0
8,0
11,2
21,0
22,0
48,0
18,0
8,1
38,0
46,0
8,0
4,0
48,10
4,2
44,0
8,1
39,0
22,0
8,0
24,0
8,1
6,0
24,0
4,1
18,0
48,9
38,1
46,2
11,1
11,0
31,0
21,0
24,0
24,13
8,0
35,0
16,12
4,0
46,0
43,1
24,11
24,0
21,0
11,0
4,10
8,0
48,4
4,1
44,3
46,1
22,0
11,3
46,0
38,0
24,0
38,0
39,0
31,23
11,0
1,0
45,3
12,16
11,0
46,0
21,0
26,0
8,1
38,0
4,244
43,1
38,0
22,0
4,0
38,0
24,0
45,3
18,1
44,7
21,0
4,1
49,0
4,10
22,0
48,3
8,0
39,0
4,0
11,3
11,0
21,0
11,0
6,5
24,0
14,0
46,0
39,0
44,1
45,1
38,0
4,0
48,0
11,0
8,0
22,4
28,0
6,0
24,0
24,0
46,0
4,5
39,0
11,3
4,0
39,0
44,0
46,0
4,2
16,0
8,0
11,0
48,0
39,0
46,0
22,0
38,15
11,35
4,0
39,0
46,1
39,0
48,0
8,1
38,0
5,1
48,0
46,0
38,0
24,0
27,2
8,5
34,0
33,0
8,0
8,0
4,0
11,1
48,0
8,0
4,0
38,1
9,1
8,0
21,0
9,0
46,0
11,0
22,0
8,0
39,0
20,0
11,4
42,0
8,4
21,1
11,0
11,3
38,0
4,1
48,0
8,0
38,2
8,1
8,2
39,0
38,0
39,0
11,1
45,2
39,2
8,0
18,0
22,0
46,0
8,0
8,4
16,1
3,0
27,0
16,50
39,1
8,0
44,1
35,0
26,0
38,1
8,0
48,0
8,3
16,3
44,9
48,0
46,0
8,0
11,3
17,2
8,1
48,0
4,1
24,0
23,1369
38,0
24,5
1,0
48,0
28,0
21,0
8,0
48,0
38,0
8,0
45,0
4,1
48,0
4,2
46,1
48,8
1,19
16,4
39,1
8,2
8,0
11,0
28,0
48,1
48,0
8,0
48,1
38,34
33,0
48,8
16,0
4,14
31,0
38,0
48,1
48,18
8,0
4,1
24,0
24,0
38,0
7,0
39,0
49,0
15,0
16,1
16,0
4,0
16,0
22,0
4,0
46,1
48,0
11,0
48,1
11,6
8,0
33,1
21,0
38,0
38,0
44,0
38,0
44,1
27,1
39,0
16,1
8,0
48,4
4,0
8,1
8,0
33,0
27,0
48,0
8,1
22,0
48,0
45,0
22,0
11,0
46,0
8,0
31,0
38,0
6,7
46,0
31,1
11,15
46,0
28,0
45,0
4,0
8,0
33,1
44,0
11,0
22,0
39,0
48,12
11,0
9,0
29,0
31,1
11,2
48,0
48,1
4,0
4,3
27,0
22,0
48,20
38,5
7,0
4,0
45,4
11,25
45,1
11,0
16,0
11,0
48,0
3,0
39,0
8,0
6,0
35,20
24,0
4,6
48,6
8,0
12,33
8,1
31,0
29,0
8,0
1,19
46,16
39,0
35,0
8,0
46,1
28,0
8,0
16,7
19,0
6,0
11,0
12,0
11,0
44,0
24,10
44,2
4,2
8,2
27,10
21,0
4,0
11,0
31,0
8,0
5,1
28,0
8,0
8,1
39,0
45,150
5,0
31,3
44,2
45,2
22,0
39,0
8,0
48,0
11,3
39,0
42,0
11,0
46,0
4,0
24,18
18,0
8,1
44,0
46,1
4,0
38,0
39,0
8,0
35,1
44,0
46,2
8,0
8,5
4,6
38,1
48,0
39,0
39,0
8,0
46,0
16,4
11,0
45,1
8,1
17,0
46,0
18,5
9,0
43,0
24,2
45,0
11,4
38,0
12,50
22,0
16,0
44,17
22,0
8,3
24,3
39,0
11,1
8,11
24,0
24,1
8,0
22,0
22,0
8,1
27,0
38,0
21,0
17,0
8,0
38,8
39,0
8,2
24,0
24,0
38,0
38,1
39,0
16,1
11,0
22,0
35,0
12,3
43,0
6,50
8,1
45,0
11,2
9,0
4,0
43,0
8,0
33,1
48,0
11,0
8,0
9,0
24,0
27,0
8,0
25,0
21,0
48,108
39,0
43,0
8,0
11,0
39,0
8,0
48,5
27,0
4,4
48,1
8,1
38,3
11,0
45,0
8,0
44,1
8,6
24,0
39,0
11,0
36,0
22,0
8,1
4,13
22,0
35,0
11,1
21,0
15,1
45,5
8,0
11,5
48,0
44,3
4,10
2,0
44,12
11,12
21,0
48,0
21,0
13,0
38,0
48,1
43,0
24,6
8,0
8,0
39,0
24,0
12,18
11,4
46,0
39,0
8,1
39,0
12,0
4,3
24,0
8,1
9,0
9,0
38,0
38,0
39,0
8,0
35,0
8,0
38,0
46,0
21,0
46,0
15,1
46,0
22,0
39,0
8,1
45,0
46,12
48,0
11,0
8,2
48,3
11,0
39,0
16,2
8,0
22,0
6,18
48,0
4,0
4,1
35,0
8,6
35,1
8,0
8,0
8,0
46,0
44,0
8,0
27,2
38,0
39,0
27,0
38,1
39,0
33,0
46,4
21,0
8,0
43,0
11,0
4,0
8,31
24,0
4,12
44,0
36,0
9,0
18,2
31,5
11,23
8,0
36,1
34,0
8,0
35,0
38,0
11,0
24,2
44,4
17,0
8,0
48,0
21,0
35,3
27,0
38,12
8,0
23,0
4,0
4,1
4,0
21,0
31,0
43,0
4,0
48,0
33,0
4,50
44,0
8,3
8,0
33,4
8,2
46,0
3,0
38,0
27,2
4,0
34,0
39,0
11,1
8,2
16,1
11,1
31,0
21,0
39,2
11,0
38,4
39,1
13,0
48,1
44,0
22,0
11,1
38,3
16,9
5,0
44,0
39,0
48,0
4,0
48,0
33,0
46,0
48,0
8,2
35,1000
15,4
38,1
11,3
8,0
4,0
45,4
39,1
18,0
48,0
45,0
24,0
48,0
46,1
8,0
7,0
43,0
46,0
4,0
4,11
46,0
4,10
45,5
22,0
8,0
38,0
8,1
8,0
8,3
48,1
8,2
10,0
27,0
35,0
28,0
8,0
4,0
8,0
6,4
9,1
48,0
24,0
11,47
4,6
30,0
21,0
38,0
4,2
43,0
24,10
11,6
48,7
16,0
48,1
8,0
8,1
48,4
1,1
11,3
8,0
21,0
8,3
4,0
16,2
8,1
48,0
48,0
21,0
8,0
8,3
39,0
22,0
39,0
48,0
42,0
45,0
27,4
21,0
35,0
26,4
22,0
46,2
21,0
45,2
39,0
38,0
24,1
21,0
48,17
48,0
27,1
44,0
37,0
39,0
43,0
38,0
8,7
36,240
16,10
8,5
17,0
10,0
11,0
8,0
33,0
8,0
35,6
3,0
22,0
38,0
38,0
27,0
6,62
48,12
8,98
47,19
44,0
21,0
11,0
28,0
4,0
24,0
8,0
8,1
16,0
31,0
8,0
24,0
39,0
9,0
48,1
22,0
45,1
4,0
48,0
46,0
38,0
46,18
35,23
48,0
8,1
48,0
39,0
8,1
28,4
39,0
11,0
38,0
34,0
48,0
21,0
48,0
11,0
35,0
33,3
44,2
16,2
22,0
11,0
27,0
11,0
6,3
4,0
24,0
8,0
39,0
39,0
21,0
8,0
8,20
6,15
17,0
21,0
39,3
23,2
21,0
9,10
24,5
33,2
16,3
16,0
33,0
8,29
31,0
21,0
12,1
4,0
21,0
11,35
16,0
48,0
8,0
7,0
39,0
8,0
4,11
38,0
21,0
38,0
16,0
39,0
8,0
18,0
15,0
21,0
8,0
8,0
8,0
35,40
1,0
48,0
45,0
39,0
46,0
48,3
46,10
22,0
46,0
4,10
8,1
44,0
38,1
38,1
4,0
4,2
45,0
20,2
48,0
24,0
4,0
27,0
21,0
48,0
26,9
27,8
4,0
48,1
11,1
4,4
21,0
27,2
46,0
8,1
4,0
39,0
20,1
8,0
11,0
11,0
8,0
8,0
11,0
43,0
8,1
4,115
39,0
8,0
4,13
8,0
39,0
24,0
8,0
11,30
4,0
39,0
39,0
42,0
11,0
6,0
8,0
4,0
39,0
27,0
8,0
21,0
22,0
36,0
16,0
7,4
49,1
48,4
45,0
23,0
26,0
27,7
48,0
3,0
17,0
46,0
31,0
24,0
8,3
46,1
39,0
48,0
38,0
48,0
39,0
48,0
16,3
21,0
12,0
21,0
39,0
38,2
22,0
27,3
45,0
10,0
27,0
1,0
4,0
11,4
10,0
22,0
48,0
8,0
44,0
4,35
38,0
39,0
38,0
16,4
28,0
16,0
31,0
24,1
44,1
48,6
16,5
11,0
22,0
39,0
8,0
31,0
46,1
27,0
8,2
11,0
22,0
39,0
38,0
8,3
16,1
8,11
29,0
45,0
31,10
4,0
1,0
48,0
8,0
8,1
28,0
24,5
39,0
11,10
27,0
7,3
16,15
16,0
22,0
35,1000
32,0
3,1
35,19
48,0
22,0
39,0
44,1
48,0
26,0
46,0
11,0
8,0
39,0
11,0
9,0
46,0
45,0
43,0
4,0
35,20
7,1
16,0
8,3
6,58
8,0
48,0
45,65
22,0
11,0
16,1
5,12
48,108
17,0
33,0
8,0
24,0
38,0
6,1
6,0
27,0
22,0
46,0
11,2
