event_date,country_id,latitud,longitud,fatalities
2002-03-13,21,-17.4,32.2167,1
2010-11-03,21,-18.7166,31.9833,0
2014-10-27,39,-34.11667,18.91667,0
2010-11-05,44,0.35518,29.87757,10
2003-07-22,11,6.74206,6.139,1
2012-06-05,38,30.04442,31.2357,0
2012-08-04,39,-29.87158,29.85267,5
1998-10-01,22,7.55523,-11.86966,0
2008-10-08,44,-0.65,31.3833,2
2014-07-15,4,11.33,34.06,6
2014-03-17,8,2.04139,45.33372,7
2010-02-03,48,3.6795,27.88957,5
2013-10-11,48,-1.4,28.81667,0
2008-05-09,11,4.5394,6.40034,0
2006-11-22,27,7.28756,21.89443,3
2012-02-01,28,34.01325,-6.83255,1
2014-07-05,4,15.57253,32.53635,0
2006-12-27,48,-2.0666,28.9166,0
2013-07-05,17,-13.03333,28.53333,2
2008-10-06,48,-1.69333,29.23389,0
2014-11-06,8,3.75323,42.54409,0
2012-07-15,48,-2.09703,28.90471,7
2003-02-04,21,-17.8858,30.9919,0
2012-09-03,43,35.03823,9.48494,0
1999-11-23,35,-7.0166,14.3,0
2005-09-11,48,-0.78872,29.29257,0
2009-02-17,6,8.1333,42.3,33
2012-07-12,33,16.4167,-3.6667,0
2015-04-11,21,-19.45,29.82,0
2014-10-30,4,12.05557,24.89058,0
2002-02-16,21,-17.8794,31.1244,0
2011-03-16,4,6.21437,31.56201,0
2015-03-15,31,11.61732,32.7305,0
2015-11-05,39,-34.07821,18.4393,0
2014-11-16,8,1.7087,44.69605,0
1999-01-01,22,7.87669,-11.18992,0
2015-05-23,39,-26.20227,28.04364,0
2013-03-23,9,6.43726,-7.55017,6
2005-11-17,48,1.43053,30.29757,0
1998-01-05,22,8.00799,-11.27924,0
2013-04-19,4,11.99708,25.61317,1
2015-01-26,39,-22.95,30.4833,0
2014-07-06,8,2.82523,45.36845,3
2006-02-07,36,12.867,21.167,0
2003-09-10,6,8.1333,42.3,1
2014-06-17,27,4.36197,18.58664,0
2013-09-08,16,36.71183,4.04591,1
2014-12-19,24,32.11766,20.12928,10
2002-03-25,6,9.5667,37.1,2
2011-01-18,43,34.74056,10.76028,0
2013-04-30,8,2.8936,43.46664,2
2002-10-29,45,-3.538,29.349,0
2015-01-31,18,14.6667,-17.44406,0
2014-12-26,11,9.2,12.48333,0
2002-02-09,34,-17.8333,23.0,3
2012-08-28,39,-26.20227,28.04364,0
2014-10-29,48,0.85186,29.61237,11
2000-09-22,35,-11.55,23.55,0
2013-12-09,8,1.68936,42.96531,0
2013-03-01,46,0.41667,36.75,1
2013-03-04,38,31.25654,32.28412,3
2001-08-02,46,-1.28333,36.81667,1
1999-09-16,48,-2.5,28.8667,30
2012-04-25,39,-26.1625,27.8725,0
2009-06-30,11,7.5488,6.1917,6
2006-06-13,39,-29.61667,30.38333,0
2002-12-08,27,6.49337,17.45411,0
2005-06-11,48,-1.69333,29.23389,1
2004-02-28,4,12.50521,24.28546,8
2011-03-31,4,15.57253,32.53635,0
2000-12-25,48,-5.95854,28.01072,0
2015-02-22,8,4.75,45.2,0
2010-12-15,21,-18.6333,31.5,0
1999-09-24,45,-3.4833,30.3833,0
2014-02-04,16,32.49094,3.67347,1
1998-07-21,32,11.84,-15.29767,0
2006-03-23,1,-12.2667,49.2833,0
2015-05-22,31,5.35,30.31667,7
2007-12-22,46,-4.0166,39.6333,1
2008-05-13,13,12.3703,-1.5247,0
2014-07-08,8,2.04105,45.33684,4
2012-07-20,29,18.1194,-16.0406,0
2010-02-06,8,11.28366,49.1806,1
2008-11-03,44,1.25917,34.75389,2
2004-12-18,4,12.05557,24.89058,0
2013-06-20,31,6.81868,29.69952,0
2000-05-07,38,30.05,31.25,0
2015-11-04,13,12.3703,-1.5247,0
2014-12-19,6,11.6,37.3833,3
2014-02-07,27,4.93997,15.86854,7
2014-07-07,11,7.1962,5.58681,0
2010-03-13,8,5.43101,47.77991,17
2000-04-23,21,-17.8333,31.05,0
1997-02-11,48,-2.5,28.8667,0
2014-04-26,31,7.71773,28.00713,0
1997-07-15,48,-4.08333,28.18333,125
2003-06-21,44,1.84111,33.76611,13
2001-09-06,45,-3.2661,29.2981,1
2015-08-26,39,-29.21077,30.00727,0
2011-10-05,38,30.05,31.25,0
2008-02-19,39,-33.9656,18.6444,0
2012-09-27,39,-26.20227,28.04364,0
1997-01-15,48,1.56667,30.25,14
1998-10-25,7,-1.7286,29.8605,30
2008-10-03,21,-17.8333,31.05,0
2005-01-19,44,3.0,32.4,0
1997-09-10,35,-8.2833,14.8166,0
2008-07-11,8,3.11718,43.6469,0
1997-02-24,46,-0.3,36.0833,0
2007-03-02,8,2.04139,45.33372,0
2011-03-14,24,32.9312,12.08199,0
2015-04-01,11,11.44006,8.19584,1
2001-03-03,44,2.70694,32.05028,0
2014-04-13,16,36.5991,4.36083,2
2015-06-04,8,1.71305,44.76388,2
2012-08-29,8,0.2837,41.7141,42
1999-05-07,22,8.73308,-12.76907,0
2015-06-11,39,-33.01529,27.91162,0
2013-07-24,31,4.86086,31.61782,0
1998-06-01,22,8.88834,-11.15954,0
2009-12-14,12,3.8667,11.5167,0
2004-05-05,48,1.4667,30.1,0
2015-11-04,43,36.81897,10.16579,0
2014-11-26,38,29.30995,30.8418,1
2011-03-14,48,-4.46667,28.48333,0
2002-04-03,39,-25.74486,28.18783,1
2012-10-13,24,32.11766,20.12928,0
2006-07-02,34,-22.57,17.0836,0
2005-02-24,44,3.05,33.2167,0
2013-03-25,16,36.78333,4.06667,3
1997-12-24,28,33.59278,-7.61916,0
1999-11-06,44,0.8167,30.0667,0
2006-07-06,16,36.73046,3.49482,2
2015-03-22,24,32.11766,20.12928,1
2003-11-12,44,2.235,32.9097,0
2009-06-08,18,13.32,-13.95,3
2013-09-17,38,30.07708,31.28591,0
2012-05-21,8,3.92761,41.87418,0
2012-01-11,16,33.8,2.86514,0
2012-02-17,48,-11.65955,27.47411,0
2015-02-09,5,9.5091,-13.7122,0
2012-07-28,38,30.03513,31.21399,0
2015-12-28,6,9.0833,36.55,0
2015-07-07,46,3.93573,41.85421,14
2015-12-01,8,1.6584,44.57998,3
2009-06-18,48,-1.27562,28.74089,0
2000-02-23,18,14.72503,-17.27088,0
2002-06-17,10,-4.26,15.28,0
2002-06-24,44,3.27833,32.88667,4
2011-04-16,21,-18.2166,32.75,0
2013-10-14,39,-33.92528,18.42389,0
2008-03-04,46,1.0167,35.0,1
2015-01-09,5,9.5091,-13.7122,0
2012-07-13,8,1.98813,42.38525,20
2010-02-08,48,2.8698,27.56551,5
1998-11-21,48,-1.0955,29.3838,0
2013-07-09,34,-22.57,17.0836,0
2013-07-15,8,2.04803,45.32,2
2011-08-19,3,6.44685,-10.61814,0
2013-06-26,26,-4.0667,37.73333,0
2006-11-18,44,0.3156,32.5656,0
2003-09-24,4,15.57253,32.53635,0
2015-03-19,24,27.03766,14.42832,0
2013-08-19,24,30.65,18.36667,0
2013-07-13,6,12.71939,38.18687,4
2012-10-02,8,2.06777,45.35,0
2013-04-28,21,-20.0833,30.8333,0
2012-02-25,46,0.0833,34.0667,0
2015-02-07,4,13.31014,25.08774,0
2012-11-18,43,36.8,10.18333,0
2013-07-27,38,30.10882,31.37924,1
2010-02-17,9,6.81667,-5.28333,0
2014-03-06,18,14.6667,-17.44406,0
2011-08-05,32,11.84,-15.29767,0
2013-08-20,46,-1.15,41.06667,20
2015-09-02,8,3.50187,42.15471,0
2012-11-28,7,-1.6503,29.5718,0
2012-01-13,44,-0.33379,31.73409,0
2014-01-05,8,2.09955,45.16352,0
2015-07-05,48,-4.55,18.6,0
1997-06-19,45,-3.1036,29.3925,7
2001-12-08,25,13.4894,-16.0911,0
2006-11-02,16,36.69061,3.58912,0
2009-09-03,30,-0.71667,8.78333,0
2015-08-31,48,-11.65955,27.47411,0
2010-07-05,39,-30.51094,29.40903,0
2005-06-28,4,12.05557,24.89058,0
2013-03-18,8,10.72,48.35,0
2013-05-20,39,-33.92528,18.42389,0
2013-03-19,39,-25.93333,28.01667,0
2009-04-02,39,-29.8579,31.0292,0
2002-06-11,16,36.8792,6.9067,0
2012-09-26,20,6.1319,1.2228,0
2002-02-13,3,6.6933,-10.8741,0
2005-06-09,8,8.40635,48.48188,0
2012-06-05,38,31.41648,31.81332,0
2003-09-27,44,1.6856,33.6164,0
2012-06-15,42,-16.0986,35.77,0
2004-04-29,21,-19.45,29.82,0
2013-12-30,31,9.66459,29.19012,0
2013-06-04,8,2.15,45.116,0
2006-03-29,44,3.245,32.1411,3
2002-09-23,44,1.89111,33.96611,0
2010-08-12,39,-33.92528,18.42389,0
1999-08-10,35,-14.4666,16.3,0
1998-12-12,35,-12.3833,16.9333,1000
2002-09-04,21,-20.35,31.45,0
2011-12-09,4,13.14846,32.66751,0
1999-01-28,35,-11.4666,16.9666,20
2014-08-04,21,-19.85789,28.27031,0
2015-06-26,38,29.94644,30.91687,0
2015-08-31,31,11.61732,32.7305,0
2009-12-06,21,-17.7769,31.0486,0
2013-01-29,33,16.7667,-3.0167,0
2015-01-31,4,13.62639,25.35594,0
2007-10-07,16,36.7939,3.95034,3
2012-05-15,8,4.68153,46.62342,0
2003-12-12,46,-0.45357,39.6461,0
2015-08-19,43,33.35424,8.67435,0
2005-01-20,48,-2.5,28.8667,4
2004-07-23,45,-3.3772,29.358,0
2015-03-06,38,29.96667,31.25,0
2013-07-29,38,31.2878,34.2369,1
2012-07-01,11,10.28969,11.16729,2
2012-07-21,39,-29.96667,30.88333,1
2003-02-25,8,2.04139,45.33372,2
2015-10-19,43,36.81897,10.16579,0
1998-02-19,22,8.92107,-12.85693,0
2003-07-11,45,-3.3772,29.358,0
2012-07-03,38,30.10882,31.37924,0
2011-06-24,8,-0.36029,42.54626,2
2014-06-30,8,2.15,45.116,1
2014-07-09,31,6.81868,29.69952,2
2014-04-18,38,29.30995,30.8418,0
2014-04-07,38,30.12511,31.25053,0
2011-06-09,4,11.01424,29.7294,0
2014-03-05,27,4.39595,18.55084,3
2001-06-09,16,36.71183,4.04591,53
2012-07-22,8,2.06777,45.35,0
2000-04-01,44,3.0111,32.7739,13
2009-04-16,21,-17.8333,31.05,0
2012-03-19,11,9.92849,8.89212,0
2014-09-01,8,1.16849,43.71425,6
2013-02-19,26,-6.1666,39.3333,0
2014-09-18,33,16.27167,-0.04472,0
2013-04-21,4,12.05557,24.89058,0
2015-09-16,8,2.08438,45.39,0
2012-06-12,43,35.79414,10.65906,1
2013-02-23,38,31.1981,29.9192,0
2015-01-16,4,12.89999,23.48106,0
2015-12-02,8,2.0095,45.25,1
2015-06-08,38,31.2163,34.11074,2
1999-02-22,35,-9.5447,16.3452,0
2000-09-23,45,-3.3128,30.5856,6
2014-03-31,48,1.56667,30.25,0
2015-12-13,11,9.75,8.86667,14
2012-12-22,48,-7.3,27.41667,0
2000-08-06,46,3.5164,39.0692,1
2014-05-18,4,12.89999,23.48106,2
2015-02-15,11,11.747,11.9608,13
2007-07-12,17,-15.4166,28.2833,3
2012-11-03,4,10.6261,29.9436,2
2012-10-22,11,7.76667,4.56667,0
2011-03-05,24,30.51667,18.56667,2
2013-11-08,48,4.72209,25.82093,0
2002-01-08,21,-18.1833,31.55,0
2011-08-11,39,-33.96481,18.60167,0
2014-06-16,9,6.87472,-6.45194,0
2015-06-02,43,33.88146,10.0982,0
2006-09-04,17,-15.4166,28.2833,1
2008-07-15,8,2.0095,45.25,0
2013-07-21,31,7.72583,30.248,2
2007-01-19,46,-1.28333,36.81667,0
2015-11-29,31,4.9238,29.4626,1
2010-12-25,42,-11.78778,39.91444,1
2010-10-05,39,-33.91667,18.55,0
2015-01-21,39,-26.26667,27.86667,2
2014-05-10,24,32.11766,20.12928,4
1997-06-06,45,-3.1333,29.3667,0
2009-10-04,8,10.98333,42.98333,6
2015-04-17,11,6.52626,3.35714,0
2003-04-11,9,8.68333,-3.2,0
2013-05-05,38,31.1143,30.94012,0
2015-03-08,8,1.71305,44.76388,0
2012-09-14,38,31.1981,29.9192,0
2001-11-03,27,4.36197,18.58664,0
2012-11-22,8,2.06,45.36,1
2006-05-13,48,2.16178,30.87569,0
2010-11-29,4,7.779,33.00233,0
2013-08-14,39,-33.92528,18.42389,0
2011-04-15,21,-17.29639,31.32972,0
2003-03-25,3,5.91667,-8.08333,0
2004-02-26,48,-2.5,28.8667,0
2013-07-31,11,10.63728,12.19741,8
2015-07-17,38,30.04694,31.12966,1
2014-05-30,11,10.50673,12.33315,1
2009-01-02,48,4.1667,29.5,0
2009-08-31,39,-33.91799,25.57007,0
2014-07-19,21,-20.0833,30.8333,0
2002-03-14,21,-17.75,30.1667,0
2013-10-06,4,13.62639,25.35594,13
2012-01-11,44,0.40154,32.04515,0
2014-10-03,48,-0.87947,29.56779,1
2014-12-16,11,5.51667,5.75,0
2000-12-07,16,35.9114,2.7167,3
2011-02-15,11,10.61285,12.19458,4
2000-08-15,3,6.31,-10.8,0
2000-05-02,22,9.04523,-11.74997,0
2000-04-10,13,12.25,-2.3667,0
2006-04-18,21,-17.8333,31.05,0
2015-11-24,24,32.08361,23.97639,0
1998-11-16,7,-1.8674,29.5463,18
2008-10-23,39,-26.48333,27.86667,0
2008-10-20,6,11.8667,39.7333,15
2011-05-25,9,6.41667,-7.5,0
2014-03-23,8,3.80958,43.24628,1
2013-10-28,8,0.4833,42.7666,0
2011-08-21,16,36.76639,3.47717,2
2013-08-23,38,29.96667,31.25,0
2000-05-05,14,6.63,1.72,1
1998-01-15,22,7.51362,-11.16232,0
2013-03-22,48,-0.15867,29.2386,0
2015-07-06,24,32.79335,12.48845,0
2015-01-26,39,-25.71301,28.36534,0
2013-02-04,39,-34.03932,18.67916,0
2000-02-01,44,3.58333,34.0,0
2005-02-10,8,2.04555,45.34,0
2007-08-19,38,31.1981,29.9192,0
2009-05-27,11,5.00718,7.03192,5
2009-12-22,1,-18.9386,47.5167,0
2002-01-11,4,9.5409,31.65206,54
2015-05-10,8,2.04139,45.33372,0
2013-01-13,4,11.66668,23.66667,29
2015-09-30,12,12.36661,14.45549,0
2007-09-01,48,-1.6166,29.0,10
2000-04-09,48,-0.76667,21.88333,0
2006-10-05,21,-17.29639,31.32972,0
2012-11-20,8,-0.36029,42.54626,9
2012-11-13,39,-25.71935,27.31597,0
2010-11-22,9,5.34111,-4.02809,0
2015-05-01,38,31.13159,33.79844,2
2002-09-25,21,-18.01274,31.07555,0
2008-07-20,4,13.99134,22.70407,1
2013-08-22,28,34.01325,-6.83255,0
2000-11-12,35,-10.71,16.63,29
1998-01-01,22,9.11023,-10.84119,0
2012-10-03,11,7.25256,5.19312,0
2015-11-29,33,18.44,1.41,4
2014-02-14,38,30.00808,31.21093,2
2015-03-17,21,-17.8333,31.05,0
2015-09-23,8,8.00139,47.56722,20
2012-05-14,48,-1.335,29.54444,0
2008-08-09,16,36.78528,3.60361,8
2013-05-02,4,12.05557,24.89058,15
2009-03-14,16,36.18222,4.24944,1
2012-02-02,4,15.57253,32.53635,0
2014-05-23,4,13.64546,24.08294,0
1997-08-16,11,6.45306,3.39583,0
2011-07-28,8,2.05492,45.33,2
2008-01-26,46,-0.72024,36.42853,1
2014-05-24,4,14.20647,24.64988,0
2003-04-26,4,13.44127,22.4454,44
2015-04-30,11,7.43333,3.91667,0
2013-05-29,39,-23.90448,29.46885,0
2000-10-16,47,13.52,2.12,0
2003-09-27,8,2.04139,45.33372,0
2013-03-22,4,13.51573,24.86526,0
2007-03-04,17,-13.1166,28.3833,0
2003-05-11,16,35.48171,6.26074,0
2003-07-25,3,6.31,-10.8,0
1999-12-12,48,1.26667,19.55,0
2000-06-02,6,7.39028,43.73611,13
2010-09-08,45,-3.2661,29.2981,7
2015-08-02,4,11.93966,23.07497,0
2005-06-24,4,18.42844,37.72943,0
1998-05-06,23,15.3333,38.9333,0
2009-03-28,39,-33.92528,18.42389,2
2014-11-28,8,9.46076,47.45813,0
2013-08-11,8,2.15,45.116,0
2015-05-06,16,35.6911,-0.6417,0
1997-10-13,22,9.28846,-12.67299,0
2013-08-07,43,35.16758,8.83651,4
2007-11-19,48,-1.1869,29.44613,0
2014-12-09,8,4.0182,44.51275,2
2011-06-06,24,30.75545,20.22626,0
2006-01-20,36,13.0,21.85,0
2003-06-24,3,6.31,-10.8,0
1997-10-02,39,-32.33333,28.15,0
2013-11-18,39,-34.18307,22.14605,0
2013-10-29,8,-0.36029,42.54626,4
2013-06-10,48,-2.08721,28.64636,0
2005-08-23,4,12.05557,24.89058,0
2012-09-24,48,-1.69333,29.23389,5
2015-11-09,31,6.78892,29.71513,5
2014-09-08,31,7.27331,28.68394,40
2013-12-26,20,6.48333,1.5,0
2011-05-20,8,2.22043,45.22585,3
2002-04-18,45,-4.2547,29.6122,3
2008-12-05,21,-18.6167,31.5667,0
2013-01-14,38,30.07708,31.28591,0
1997-08-22,26,-4.8769,29.6267,20
2015-01-24,39,-29.92643,30.99791,0
2011-11-09,48,-11.65955,27.47411,0
2011-02-15,11,11.84644,13.16027,0
2011-05-27,48,1.56667,30.25,0
2014-09-11,38,30.78847,31.00192,0
2013-04-25,8,3.31817,43.47315,0
2013-01-06,4,11.71917,28.32944,14
2004-12-28,21,-20.2,32.6167,0
2011-04-10,9,5.34111,-4.02809,0
2014-10-28,8,0.04421,42.2866,0
2015-10-06,39,-31.55714,26.55416,0
1998-03-31,22,8.2833,-10.5667,0
1999-04-01,22,8.29427,-12.74677,0
2012-12-06,11,12.00012,8.51672,0
2012-12-18,4,11.85643,31.06356,2
2010-05-31,38,30.05,31.25,0
2007-07-26,17,-12.82,28.2,0
2013-08-14,38,29.30995,30.8418,0
2015-05-31,4,13.17426,23.0045,0
2006-09-22,46,-0.2833,36.0667,0
2007-12-22,46,0.06667,33.95,0
2006-07-10,21,-16.6333,32.0167,0
2000-05-06,11,4.32639,6.24972,5
2015-10-16,31,5.19991,31.77219,1
2013-07-12,38,30.60427,32.27225,1
2012-02-16,11,9.61389,6.55694,3
2005-10-06,4,5.35,30.31667,29
2005-06-24,45,-3.4666,29.4833,6
2015-04-29,4,12.35171,29.24954,0
2001-02-06,24,32.8925,13.18,0
2004-04-16,21,-17.87571,31.09207,0
2011-09-25,28,31.63148,-8.00828,0
2007-06-03,21,-20.0833,30.8333,0
2002-09-09,45,-2.6003,30.1394,0
2014-08-29,48,-2.08721,28.64636,0
2011-12-23,8,4.73598,45.20427,1
2015-04-07,11,9.08333,7.53333,0
2000-05-17,13,12.3703,-1.5247,0
2013-03-04,6,7.85,34.55,1
1999-02-02,22,8.95045,-11.98317,0
2014-05-26,8,1.82231,44.58681,1
2015-03-27,8,4.0806,45.8621,1
1998-04-13,3,6.31,-10.8,0
2014-05-03,39,-33.92528,18.42389,1
2011-12-28,43,36.80803,10.09721,0
2011-04-20,4,12.05557,24.89058,0
2015-06-28,15,5.66652,-0.03484,0
2013-10-19,8,2.15,45.116,0
2013-10-03,38,30.07708,31.28591,0
2015-08-10,8,4.21173,45.56245,1
2014-03-11,8,1.71305,44.76388,6
2014-04-04,48,1.18078,30.18855,0
2008-05-26,8,2.04803,45.32,0
2005-04-20,8,2.22043,45.22585,0
2007-12-06,36,13.8166,20.8166,0
2001-11-17,45,-3.2967,30.0281,0
2015-01-23,24,32.7571,12.72764,0
2006-03-19,48,-2.08721,28.64636,1
2002-02-02,13,12.3703,-1.5247,21
2013-07-23,38,31.13159,33.79844,1
1998-06-30,22,8.76667,-11.71667,0
2014-10-27,31,4.57097,28.41041,2
2015-06-09,31,9.25252,29.78826,0
2014-01-09,8,3.328,42.21988,57
2005-10-02,38,27.18096,31.18368,0
2015-10-21,8,2.08438,45.39,0
2005-04-16,48,1.56667,30.25,15
2003-01-10,44,2.35,33.68333,1
2010-01-26,38,31.1981,29.9192,0
2012-04-29,16,36.7525,3.04197,0
2014-07-09,48,-3.12975,27.25451,0
2013-04-12,38,31.20168,29.94458,0
2013-03-20,39,-33.81842,18.54218,0
2002-08-07,48,-3.9167,20.3167,0
1998-02-01,4,15.42963,36.41046,13
2008-02-07,21,-18.7166,31.9833,0
2000-11-26,44,0.69389,30.26639,2
1999-08-20,35,-9.5447,16.3452,0
2012-10-09,48,-0.71215,29.05451,0
1997-02-28,48,0.51469,25.18963,0
2000-01-20,48,1.56667,30.25,25
2014-11-16,11,11.6765,10.1948,20
1999-04-28,23,14.9192,37.8356,0
1999-09-18,35,-14.4666,16.3,0
2014-09-30,8,2.03771,45.35,0
2000-11-23,4,15.64472,32.45485,0
2015-02-01,4,13.12847,24.28137,0
2015-01-31,38,30.07708,31.28591,1
2014-01-17,39,-26.41807,27.95612,1
2014-10-15,8,3.11718,43.6469,0
2015-02-24,39,-34.01667,18.55,1
2011-04-18,11,10.52224,7.43828,12
2012-03-06,43,36.81897,10.16579,0
2012-09-19,8,4.73598,45.20427,1
2004-03-13,4,13.44127,22.4454,0
2005-08-18,8,7.16667,48.6,0
2014-06-15,28,27.1418,-13.18797,0
2011-06-13,24,32.37535,15.09254,0
2006-06-27,36,12.5666,22.3333,0
2000-03-13,45,-3.5678,29.3575,0
2011-06-27,28,33.59278,-7.61916,0
2012-04-23,8,8.2516,46.31572,0
2007-03-21,8,2.04139,45.33372,0
2013-09-04,8,2.04139,45.33372,0
2011-03-20,8,2.03771,45.35,0
2012-06-21,8,3.78074,41.89431,3
2001-07-22,44,1.08056,34.175,0
2004-05-09,8,3.11718,43.6469,13
2010-02-11,6,9.35,42.8,0
2010-12-19,29,18.1194,-16.0406,0
2002-02-27,1,-18.9386,47.5167,0
2013-05-06,24,32.8925,13.18,0
2015-10-14,8,1.83472,44.96653,1
2010-09-27,39,-33.92528,18.42389,0
2011-04-16,11,11.84644,13.16027,0
2002-03-09,11,6.14543,6.78845,1
2013-03-27,8,2.02053,45.28967,0
2014-10-26,45,-3.1875,29.2933,0
2013-08-07,8,2.04803,45.32,1
2013-03-26,38,31.03917,30.46914,0
2010-03-24,20,6.1319,1.2228,0
2014-06-27,48,-0.59625,29.26011,0
2014-10-04,11,7.8833,8.6761,2
2015-07-16,11,6.20064,6.73385,0
2015-03-23,24,32.53194,13.0175,0
2013-12-24,8,2.08438,45.39,1
2015-06-30,42,-20.155,34.7317,0
2010-10-05,39,-34.03932,18.67916,0
2008-11-19,8,2.06777,45.35,0
2002-04-30,3,6.7,-9.7166,0
1999-11-17,39,-33.92528,18.42389,0
2005-12-25,46,1.0167,35.0,4
2014-01-31,38,30.00808,31.21093,0
2015-12-13,6,7.08333,36.66667,1
2015-07-05,24,32.69036,22.67273,0
2014-04-28,24,32.08361,23.97639,0
1999-04-19,35,-8.7666,15.6333,0
2002-09-18,21,-17.1666,29.6167,0
2015-12-26,38,30.07708,31.28591,0
2008-05-09,11,4.4522,7.16808,0
2001-01-18,21,-20.0833,31.6167,0
2012-11-21,48,-1.57128,29.05362,0
2012-09-07,26,-6.8167,39.2833,0
2008-03-06,8,3.11718,43.6469,0
2014-05-23,11,9.1413,7.35257,0
2004-03-12,8,2.04139,45.33372,2
2014-09-18,12,11.04848,14.14762,2
2006-05-08,48,2.16178,30.87569,0
2012-04-10,12,11.24904,14.1514,15
2014-07-11,38,30.1235,31.3115,2
2014-08-19,24,32.76704,22.63669,1
2014-01-26,8,2.06516,45.39,1
1999-01-31,48,-5.3666,25.75,0
1997-11-19,39,-25.74714,28.22735,0
2001-04-15,5,9.02,-10.1,0
2014-02-26,8,2.0735,45.28,0
2012-09-23,11,10.31344,9.84327,4
2012-09-29,43,34.574,9.429,0
2008-12-09,39,-29.8579,31.0292,2
2001-07-17,11,6.65944,3.29861,1
2002-02-04,21,-18.1833,31.55,0
2013-05-14,31,6.79433,33.12967,1
2014-12-12,8,5.30825,45.87737,0
2009-05-25,16,34.85038,5.72805,10
2000-01-27,16,36.8089,8.4569,8
2013-03-13,9,6.59777,-8.44986,7
1997-01-01,48,1.42596,27.61642,0
2014-10-28,17,-12.82,28.2,0
2004-02-17,12,4.0469,9.7084,0
2015-10-10,46,0.2386,34.2694,0
2015-12-22,38,28.07863,30.78864,0
1999-07-05,4,9.25252,29.78826,109
1999-09-30,3,6.31,-10.8,0
1999-06-02,48,-6.13333,24.48333,82
2012-12-30,4,12.69223,24.99202,1
2011-02-23,9,5.34111,-4.02809,0
2008-01-15,4,12.383,25.617,0
2002-03-14,21,-18.2166,28.9333,0
2014-06-18,48,4.05,28.61667,0
2008-11-11,8,3.84909,47.18031,0
2015-02-27,4,14.13602,25.55285,4
2013-03-26,31,6.81868,29.69952,3
2014-10-29,43,36.50114,8.78024,0
1997-12-15,22,8.43909,-10.86266,0
1998-03-14,22,8.75261,-12.49716,0
1997-08-15,22,8.73308,-12.76907,0
1997-08-15,22,8.16007,-12.43303,0
2012-01-25,42,-17.42167,33.35444,0
2015-03-24,4,10.94984,24.57997,10
2008-04-13,21,-17.9113,30.9486,0
2005-12-25,24,32.8925,13.18,0
2008-09-06,8,2.08438,45.39,0
2013-05-12,8,2.63333,42.23333,0
2013-08-27,8,3.11718,43.6469,0
2014-01-30,39,-25.61692,27.99471,0
2009-11-03,48,2.7167,18.4,0
2011-04-06,24,27.6,22.56667,3
1998-10-18,45,-3.1333,29.3167,14
2013-05-10,48,0.65337,29.4956,2
1997-02-08,48,-1.69333,29.23389,0
2004-02-04,8,2.04139,45.33372,0
1998-02-15,22,7.52809,-12.5052,0
2015-10-06,11,4.92472,6.26417,0
2002-12-07,27,4.95757,18.70046,0
2010-05-05,8,11.28366,49.1806,1
2013-06-02,39,-26.0333,27.85,0
2012-04-21,46,-4.05,39.66667,0
2012-03-07,39,-26.03671,28.25411,0
2008-09-17,48,-1.61361,29.02306,0
2013-09-11,39,-33.92528,18.42389,0
1997-04-12,45,-4.2666,29.7667,0
2015-11-19,4,12.97067,23.54317,0
2004-05-31,4,13.64546,24.08294,0
2015-01-14,4,15.02069,23.70458,0
2005-12-07,21,-17.87571,31.09207,0
2014-05-07,48,-0.15867,29.2386,0
2005-07-11,11,6.14543,6.78845,0
2014-07-10,39,-26.11667,28.1,1
1998-02-21,22,8.91667,-12.85,0
2004-03-01,16,36.8,5.7667,0
2014-11-29,4,12.89999,23.48106,0
2012-01-13,44,0.40154,32.04515,0
2013-12-02,4,12.35171,29.24954,50
2015-10-28,39,-33.92528,18.42389,0
2002-08-02,6,6.75,44.5,5
2008-04-13,48,-2.468,28.8202,0
2013-04-26,8,9.55975,44.06678,0
2008-03-07,46,0.3167,36.5,19
2010-12-17,9,5.34111,-4.02809,10
2014-01-11,27,4.36197,18.58664,10
2012-02-16,48,1.56667,30.25,0
2015-03-16,26,-9.3,32.7667,0
2001-04-21,3,7.78,-9.43,0
2013-01-12,33,16.7667,-3.0167,0
2015-01-03,44,0.16667,31.48333,0
2006-01-24,4,13.5,25.3833,0
1997-06-15,22,8.2833,-10.5667,0
2013-09-09,17,-15.4166,28.2833,0
2013-01-15,8,-0.36029,42.54626,1
1997-10-09,21,-17.5333,30.45,0
1999-06-01,22,8.49,-13.2341,0
2012-08-26,48,-6.15,23.6,0
1999-07-27,35,-9.5447,16.3452,0
2012-12-21,9,5.34111,-4.02809,0
2013-06-18,38,25.69653,32.64588,0
2004-05-30,48,-2.468,28.8202,0
2015-04-05,24,32.71331,13.07218,0
2014-07-15,4,13.66833,23.45028,1
2011-07-23,8,1.9833,44.8333,0
2012-06-26,17,-15.4166,28.2833,0
2014-02-10,11,11.62907,7.15636,0
2003-03-25,3,6.23,-8.43,0
2012-12-09,4,11.6764,23.58527,0
1999-08-09,35,-7.3166,16.0,0
2014-09-11,6,8.0244,33.08618,7
2013-07-24,3,6.53185,-10.3514,0
2012-02-04,33,18.44,1.41,0
2005-01-11,48,-6.9166,24.4667,0
2013-02-25,27,4.36197,18.58664,0
2013-09-04,8,2.04764,45.35,0
2002-11-15,27,4.36197,18.58664,0
